t_wall_s,step,obs_id,x_m,y_m,vx_mps,vy_mps,speed_mps,course_deg,radius_m
10.132,94,3,499.060,865.480,-0.100,-5.800,5.801,269.012,16.000
10.242,95,0,135.100,200.950,5.800,0.100,5.801,0.988,16.000
10.242,95,1,900.100,269.050,-4.200,-0.100,4.201,181.364,14.000
10.242,95,2,580.950,138.900,0.100,6.200,6.201,89.076,16.000
10.242,95,3,499.050,864.900,-0.100,-5.800,5.801,269.012,16.000
10.350,96,0,135.680,200.960,5.800,0.100,5.801,0.988,16.000
10.350,96,1,899.680,269.040,-4.200,-0.100,4.201,181.364,14.000
10.350,96,2,580.960,139.520,0.100,6.200,6.201,89.076,16.000
10.350,96,3,499.040,864.320,-0.100,-5.800,5.801,269.012,16.000
10.460,97,0,136.260,200.970,5.800,0.100,5.801,0.988,16.000
10.460,97,1,899.260,269.030,-4.200,-0.100,4.201,181.364,14.000
10.460,97,2,580.970,140.140,0.100,6.200,6.201,89.076,16.000
10.460,97,3,499.030,863.740,-0.100,-5.800,5.801,269.012,16.000
10.568,98,0,136.840,200.980,5.800,0.100,5.801,0.988,16.000
10.568,98,1,898.840,269.020,-4.200,-0.100,4.201,181.364,14.000
10.568,98,2,580.980,140.760,0.100,6.200,6.201,89.076,16.000
10.568,98,3,499.020,863.160,-0.100,-5.800,5.801,269.012,16.000
10.676,99,0,137.420,200.990,5.800,0.100,5.801,0.988,16.000
10.676,99,1,898.420,269.010,-4.200,-0.100,4.201,181.364,14.000
10.676,99,2,580.990,141.380,0.100,6.200,6.201,89.076,16.000
10.676,99,3,499.010,862.580,-0.100,-5.800,5.801,269.012,16.000
10.785,100,0,138.000,201.000,5.800,0.100,5.801,0.988,16.000
10.785,100,1,898.000,269.000,-4.200,-0.100,4.201,181.364,14.000
10.785,100,2,581.000,142.000,0.100,6.200,6.201,89.076,16.000
10.785,100,3,499.000,862.000,-0.100,-5.800,5.801,269.012,16.000
10.894,101,0,138.580,201.010,5.800,0.100,5.801,0.988,16.000
10.894,101,1,897.580,268.990,-4.200,-0.100,4.201,181.364,14.000
10.894,101,2,581.010,142.620,0.100,6.200,6.201,89.076,16.000
10.894,101,3,498.990,861.420,-0.100,-5.800,5.801,269.012,16.000
11.003,102,0,139.160,201.020,5.800,0.100,5.801,0.988,16.000
11.003,102,1,897.160,268.980,-4.200,-0.100,4.201,181.364,14.000
11.003,102,2,581.020,143.240,0.100,6.200,6.201,89.076,16.000
11.003,102,3,498.980,860.840,-0.100,-5.800,5.801,269.012,16.000
11.112,103,0,139.740,201.030,5.800,0.100,5.801,0.988,16.000
11.112,103,1,896.740,268.970,-4.200,-0.100,4.201,181.364,14.000
11.112,103,2,581.030,143.860,0.100,6.200,6.201,89.076,16.000
11.112,103,3,498.970,860.260,-0.100,-5.800,5.801,269.012,16.000
11.221,104,0,140.320,201.040,5.800,0.100,5.801,0.988,16.000
11.221,104,1,896.320,268.960,-4.200,-0.100,4.201,181.364,14.000
11.221,104,2,581.040,144.480,0.100,6.200,6.201,89.076,16.000
11.221,104,3,498.960,859.680,-0.100,-5.800,5.801,269.012,16.000
11.331,105,0,140.900,201.050,5.800,0.100,5.801,0.988,16.000
11.331,105,1,895.900,268.950,-4.200,-0.100,4.201,181.364,14.000
11.331,105,2,581.050,145.100,0.100,6.200,6.201,89.076,16.000
11.331,105,3,498.950,859.100,-0.100,-5.800,5.801,269.012,16.000
11.441,106,0,141.480,201.060,5.800,0.100,5.801,0.988,16.000
11.441,106,1,895.480,268.940,-4.200,-0.100,4.201,181.364,14.000
11.441,106,2,581.060,145.720,0.100,6.200,6.201,89.076,16.000
11.441,106,3,498.940,858.520,-0.100,-5.800,5.801,269.012,16.000
11.549,107,0,142.060,201.070,5.800,0.100,5.801,0.988,16.000
11.549,107,1,895.060,268.930,-4.200,-0.100,4.201,181.364,14.000
11.549,107,2,581.070,146.340,0.100,6.200,6.201,89.076,16.000
11.549,107,3,498.930,857.940,-0.100,-5.800,5.801,269.012,16.000
11.656,108,0,142.640,201.080,5.800,0.100,5.801,0.988,16.000
11.656,108,1,894.640,268.920,-4.200,-0.100,4.201,181.364,14.000
11.656,108,2,581.080,146.960,0.100,6.200,6.201,89.076,16.000
11.656,108,3,498.920,857.360,-0.100,-5.800,5.801,269.012,16.000
11.766,109,0,143.220,201.090,5.800,0.100,5.801,0.988,16.000
11.766,109,1,894.220,268.910,-4.200,-0.100,4.201,181.364,14.000
11.766,109,2,581.090,147.580,0.100,6.200,6.201,89.076,16.000
11.766,109,3,498.910,856.780,-0.100,-5.800,5.801,269.012,16.000
11.873,110,0,143.800,201.100,5.800,0.100,5.801,0.988,16.000
11.873,110,1,893.800,268.900,-4.200,-0.100,4.201,181.364,14.000
11.873,110,2,581.100,148.200,0.100,6.200,6.201,89.076,16.000
11.873,110,3,498.900,856.200,-0.100,-5.800,5.801,269.012,16.000
11.985,111,0,144.380,201.110,5.800,0.100,5.801,0.988,16.000
11.985,111,1,893.380,268.890,-4.200,-0.100,4.201,181.364,14.000
11.985,111,2,581.110,148.820,0.100,6.200,6.201,89.076,16.000
11.985,111,3,498.890,855.620,-0.100,-5.800,5.801,269.012,16.000
12.093,112,0,144.960,201.120,5.800,0.100,5.801,0.988,16.000
12.093,112,1,892.960,268.880,-4.200,-0.100,4.201,181.364,14.000
12.093,112,2,581.120,149.440,0.100,6.200,6.201,89.076,16.000
12.093,112,3,498.880,855.040,-0.100,-5.800,5.801,269.012,16.000
12.201,113,0,145.540,201.130,5.800,0.100,5.801,0.988,16.000
12.201,113,1,892.540,268.870,-4.200,-0.100,4.201,181.364,14.000
12.201,113,2,581.130,150.060,0.100,6.200,6.201,89.076,16.000
12.201,113,3,498.870,854.460,-0.100,-5.800,5.801,269.012,16.000
12.308,114,0,146.120,201.140,5.800,0.100,5.801,0.988,16.000
12.308,114,1,892.120,268.860,-4.200,-0.100,4.201,181.364,14.000
12.308,114,2,581.140,150.680,0.100,6.200,6.201,89.076,16.000
12.308,114,3,498.860,853.880,-0.100,-5.800,5.801,269.012,16.000
12.419,115,0,146.700,201.150,5.800,0.100,5.801,0.988,16.000
12.419,115,1,891.700,268.850,-4.200,-0.100,4.201,181.364,14.000
12.419,115,2,581.150,151.300,0.100,6.200,6.201,89.076,16.000
12.419,115,3,498.850,853.300,-0.100,-5.800,5.801,269.012,16.000
12.528,116,0,147.280,201.160,5.800,0.100,5.801,0.988,16.000
12.528,116,1,891.280,268.840,-4.200,-0.100,4.201,181.364,14.000
12.528,116,2,581.160,151.920,0.100,6.200,6.201,89.076,16.000
12.528,116,3,498.840,852.720,-0.100,-5.800,5.801,269.012,16.000
12.639,117,0,147.860,201.170,5.800,0.100,5.801,0.988,16.000
12.639,117,1,890.860,268.830,-4.200,-0.100,4.201,181.364,14.000
12.639,117,2,581.170,152.540,0.100,6.200,6.201,89.076,16.000
12.639,117,3,498.830,852.140,-0.100,-5.800,5.801,269.012,16.000
12.748,118,0,148.440,201.180,5.800,0.100,5.801,0.988,16.000
12.748,118,1,890.440,268.820,-4.200,-0.100,4.201,181.364,14.000
12.748,118,2,581.180,153.160,0.100,6.200,6.201,89.076,16.000
12.748,118,3,498.820,851.560,-0.100,-5.800,5.801,269.012,16.000
12.858,119,0,149.020,201.190,5.800,0.100,5.801,0.988,16.000
12.858,119,1,890.020,268.810,-4.200,-0.100,4.201,181.364,14.000
12.858,119,2,581.190,153.780,0.100,6.200,6.201,89.076,16.000
12.858,119,3,498.810,850.980,-0.100,-5.800,5.801,269.012,16.000
12.967,120,0,149.600,201.200,5.800,0.100,5.801,0.988,16.000
12.967,120,1,889.600,268.800,-4.200,-0.100,4.201,181.364,14.000
12.967,120,2,581.200,154.400,0.100,6.200,6.201,89.076,16.000
12.967,120,3,498.800,850.400,-0.100,-5.800,5.801,269.012,16.000
13.077,121,0,150.180,201.210,5.800,0.100,5.801,0.988,16.000
13.077,121,1,889.180,268.790,-4.200,-0.100,4.201,181.364,14.000
13.077,121,2,581.210,155.020,0.100,6.200,6.201,89.076,16.000
13.077,121,3,498.790,849.820,-0.100,-5.800,5.801,269.012,16.000
13.185,122,0,150.760,201.220,5.800,0.100,5.801,0.988,16.000
13.185,122,1,888.760,268.780,-4.200,-0.100,4.201,181.364,14.000
13.185,122,2,581.220,155.640,0.100,6.200,6.201,89.076,16.000
13.185,122,3,498.780,849.240,-0.100,-5.800,5.801,269.012,16.000
13.294,123,0,151.340,201.230,5.800,0.100,5.801,0.988,16.000
13.294,123,1,888.340,268.770,-4.200,-0.100,4.201,181.364,14.000
13.294,123,2,581.230,156.260,0.100,6.200,6.201,89.076,16.000
13.294,123,3,498.770,848.660,-0.100,-5.800,5.801,269.012,16.000
13.402,124,0,151.920,201.240,5.800,0.100,5.801,0.988,16.000
13.402,124,1,887.920,268.760,-4.200,-0.100,4.201,181.364,14.000
13.402,124,2,581.240,156.880,0.100,6.200,6.201,89.076,16.000
13.402,124,3,498.760,848.080,-0.100,-5.800,5.801,269.012,16.000
13.511,125,0,152.500,201.250,5.800,0.100,5.801,0.988,16.000
13.511,125,1,887.500,268.750,-4.200,-0.100,4.201,181.364,14.000
13.511,125,2,581.250,157.500,0.100,6.200,6.201,89.076,16.000
13.511,125,3,498.750,847.500,-0.100,-5.800,5.801,269.012,16.000
13.623,126,0,153.080,201.260,5.800,0.100,5.801,0.988,16.000
13.623,126,1,887.080,268.740,-4.200,-0.100,4.201,181.364,14.000
13.623,126,2,581.260,158.120,0.100,6.200,6.201,89.076,16.000
13.623,126,3,498.740,846.920,-0.100,-5.800,5.801,269.012,16.000
13.731,127,0,153.660,201.270,5.800,0.100,5.801,0.988,16.000
13.731,127,1,886.660,268.730,-4.200,-0.100,4.201,181.364,14.000
13.731,127,2,581.270,158.740,0.100,6.200,6.201,89.076,16.000
13.731,127,3,498.730,846.340,-0.100,-5.800,5.801,269.012,16.000
13.839,128,0,154.240,201.280,5.800,0.100,5.801,0.988,16.000
13.839,128,1,886.240,268.720,-4.200,-0.100,4.201,181.364,14.000
13.839,128,2,581.280,159.360,0.100,6.200,6.201,89.076,16.000
13.839,128,3,498.720,845.760,-0.100,-5.800,5.801,269.012,16.000
13.948,129,0,154.820,201.290,5.800,0.100,5.801,0.988,16.000
13.948,129,1,885.820,268.710,-4.200,-0.100,4.201,181.364,14.000
13.948,129,2,581.290,159.980,0.100,6.200,6.201,89.076,16.000
13.948,129,3,498.710,845.180,-0.100,-5.800,5.801,269.012,16.000
14.057,130,0,155.400,201.300,5.800,0.100,5.801,0.988,16.000
14.057,130,1,885.400,268.700,-4.200,-0.100,4.201,181.364,14.000
14.057,130,2,581.300,160.600,0.100,6.200,6.201,89.076,16.000
14.057,130,3,498.700,844.600,-0.100,-5.800,5.801,269.012,16.000
14.165,131,0,155.980,201.310,5.800,0.100,5.801,0.988,16.000
14.165,131,1,884.980,268.690,-4.200,-0.100,4.201,181.364,14.000
14.165,131,2,581.310,161.220,0.100,6.200,6.201,89.076,16.000
14.165,131,3,498.690,844.020,-0.100,-5.800,5.801,269.012,16.000
14.273,132,0,156.560,201.320,5.800,0.100,5.801,0.988,16.000
14.273,132,1,884.560,268.680,-4.200,-0.100,4.201,181.364,14.000
14.273,132,2,581.320,161.840,0.100,6.200,6.201,89.076,16.000
14.273,132,3,498.680,843.440,-0.100,-5.800,5.801,269.012,16.000
14.381,133,0,157.140,201.330,5.800,0.100,5.801,0.988,16.000
14.381,133,1,884.140,268.670,-4.200,-0.100,4.201,181.364,14.000
14.381,133,2,581.330,162.460,0.100,6.200,6.201,89.076,16.000
14.381,133,3,498.670,842.860,-0.100,-5.800,5.801,269.012,16.000
14.489,134,0,157.720,201.340,5.800,0.100,5.801,0.988,16.000
14.489,134,1,883.720,268.660,-4.200,-0.100,4.201,181.364,14.000
14.489,134,2,581.340,163.080,0.100,6.200,6.201,89.076,16.000
14.489,134,3,498.660,842.280,-0.100,-5.800,5.801,269.012,16.000
14.598,135,0,158.300,201.350,5.800,0.100,5.801,0.988,16.000
14.598,135,1,883.300,268.650,-4.200,-0.100,4.201,181.364,14.000
14.598,135,2,581.350,163.700,0.100,6.200,6.201,89.076,16.000
14.598,135,3,498.650,841.700,-0.100,-5.800,5.801,269.012,16.000
14.708,136,0,158.880,201.360,5.800,0.100,5.801,0.988,16.000
14.708,136,1,882.880,268.640,-4.200,-0.100,4.201,181.364,14.000
14.708,136,2,581.360,164.320,0.100,6.200,6.201,89.076,16.000
14.708,136,3,498.640,841.120,-0.100,-5.800,5.801,269.012,16.000
14.818,137,0,159.460,201.370,5.800,0.100,5.801,0.988,16.000
14.818,137,1,882.460,268.630,-4.200,-0.100,4.201,181.364,14.000
14.818,137,2,581.370,164.940,0.100,6.200,6.201,89.076,16.000
14.818,137,3,498.630,840.540,-0.100,-5.800,5.801,269.012,16.000
14.928,138,0,160.040,201.380,5.800,0.100,5.801,0.988,16.000
14.928,138,1,882.040,268.620,-4.200,-0.100,4.201,181.364,14.000
14.928,138,2,581.380,165.560,0.100,6.200,6.201,89.076,16.000
14.928,138,3,498.620,839.960,-0.100,-5.800,5.801,269.012,16.000
15.039,139,0,160.620,201.390,5.800,0.100,5.801,0.988,16.000
15.039,139,1,881.620,268.610,-4.200,-0.100,4.201,181.364,14.000
15.039,139,2,581.390,166.180,0.100,6.200,6.201,89.076,16.000
15.039,139,3,498.610,839.380,-0.100,-5.800,5.801,269.012,16.000
15.148,140,0,161.200,201.400,5.800,0.100,5.801,0.988,16.000
15.148,140,1,881.200,268.600,-4.200,-0.100,4.201,181.364,14.000
15.148,140,2,581.400,166.800,0.100,6.200,6.201,89.076,16.000
15.148,140,3,498.600,838.800,-0.100,-5.800,5.801,269.012,16.000
15.257,141,0,161.780,201.410,5.800,0.100,5.801,0.988,16.000
15.257,141,1,880.780,268.590,-4.200,-0.100,4.201,181.364,14.000
15.257,141,2,581.410,167.420,0.100,6.200,6.201,89.076,16.000
15.257,141,3,498.590,838.220,-0.100,-5.800,5.801,269.012,16.000
15.367,142,0,162.360,201.420,5.800,0.100,5.801,0.988,16.000
15.367,142,1,880.360,268.580,-4.200,-0.100,4.201,181.364,14.000
15.367,142,2,581.420,168.040,0.100,6.200,6.201,89.076,16.000
15.367,142,3,498.580,837.640,-0.100,-5.800,5.801,269.012,16.000
15.476,143,0,162.940,201.430,5.800,0.100,5.801,0.988,16.000
15.476,143,1,879.940,268.570,-4.200,-0.100,4.201,181.364,14.000
15.476,143,2,581.430,168.660,0.100,6.200,6.201,89.076,16.000
15.476,143,3,498.570,837.060,-0.100,-5.800,5.801,269.012,16.000
15.584,144,0,163.520,201.440,5.800,0.100,5.801,0.988,16.000
15.584,144,1,879.520,268.560,-4.200,-0.100,4.201,181.364,14.000
15.584,144,2,581.440,169.280,0.100,6.200,6.201,89.076,16.000
15.584,144,3,498.560,836.480,-0.100,-5.800,5.801,269.012,16.000
15.693,145,0,164.100,201.450,5.800,0.100,5.801,0.988,16.000
15.693,145,1,879.100,268.550,-4.200,-0.100,4.201,181.364,14.000
15.693,145,2,581.450,169.900,0.100,6.200,6.201,89.076,16.000
15.693,145,3,498.550,835.900,-0.100,-5.800,5.801,269.012,16.000
15.801,146,0,164.680,201.460,5.800,0.100,5.801,0.988,16.000
15.801,146,1,878.680,268.540,-4.200,-0.100,4.201,181.364,14.000
15.801,146,2,581.460,170.520,0.100,6.200,6.201,89.076,16.000
15.801,146,3,498.540,835.320,-0.100,-5.800,5.801,269.012,16.000
15.911,147,0,165.260,201.470,5.800,0.100,5.801,0.988,16.000
15.911,147,1,878.260,268.530,-4.200,-0.100,4.201,181.364,14.000
15.911,147,2,581.470,171.140,0.100,6.200,6.201,89.076,16.000
15.911,147,3,498.530,834.740,-0.100,-5.800,5.801,269.012,16.000
16.020,148,0,165.840,201.480,5.800,0.100,5.801,0.988,16.000
16.020,148,1,877.840,268.520,-4.200,-0.100,4.201,181.364,14.000
16.020,148,2,581.480,171.760,0.100,6.200,6.201,89.076,16.000
16.020,148,3,498.520,834.160,-0.100,-5.800,5.801,269.012,16.000
16.129,149,0,166.420,201.490,5.800,0.100,5.801,0.988,16.000
16.129,149,1,877.420,268.510,-4.200,-0.100,4.201,181.364,14.000
16.129,149,2,581.490,172.380,0.100,6.200,6.201,89.076,16.000
16.129,149,3,498.510,833.580,-0.100,-5.800,5.801,269.012,16.000
16.237,150,0,167.000,201.500,5.800,0.100,5.801,0.988,16.000
16.237,150,1,877.000,268.500,-4.200,-0.100,4.201,181.364,14.000
16.237,150,2,581.500,173.000,0.100,6.200,6.201,89.076,16.000
16.237,150,3,498.500,833.000,-0.100,-5.800,5.801,269.012,16.000
16.346,151,0,167.580,201.510,5.800,0.100,5.801,0.988,16.000
16.346,151,1,876.580,268.490,-4.200,-0.100,4.201,181.364,14.000
16.346,151,2,581.510,173.620,0.100,6.200,6.201,89.076,16.000
16.346,151,3,498.490,832.420,-0.100,-5.800,5.801,269.012,16.000
16.455,152,0,168.160,201.520,5.800,0.100,5.801,0.988,16.000
16.455,152,1,876.160,268.480,-4.200,-0.100,4.201,181.364,14.000
16.455,152,2,581.520,174.240,0.100,6.200,6.201,89.076,16.000
16.455,152,3,498.480,831.840,-0.100,-5.800,5.801,269.012,16.000
16.563,153,0,168.740,201.530,5.800,0.100,5.801,0.988,16.000
16.563,153,1,875.740,268.470,-4.200,-0.100,4.201,181.364,14.000
16.563,153,2,581.530,174.860,0.100,6.200,6.201,89.076,16.000
16.563,153,3,498.470,831.260,-0.100,-5.800,5.801,269.012,16.000
16.674,154,0,169.320,201.540,5.800,0.100,5.801,0.988,16.000
16.674,154,1,875.320,268.460,-4.200,-0.100,4.201,181.364,14.000
16.674,154,2,581.540,175.480,0.100,6.200,6.201,89.076,16.000
16.674,154,3,498.460,830.680,-0.100,-5.800,5.801,269.012,16.000
16.781,155,0,169.900,201.550,5.800,0.100,5.801,0.988,16.000
16.781,155,1,874.900,268.450,-4.200,-0.100,4.201,181.364,14.000
16.781,155,2,581.550,176.100,0.100,6.200,6.201,89.076,16.000
16.781,155,3,498.450,830.100,-0.100,-5.800,5.801,269.012,16.000
16.890,156,0,170.480,201.560,5.800,0.100,5.801,0.988,16.000
16.890,156,1,874.480,268.440,-4.200,-0.100,4.201,181.364,14.000
16.890,156,2,581.560,176.720,0.100,6.200,6.201,89.076,16.000
16.890,156,3,498.440,829.520,-0.100,-5.800,5.801,269.012,16.000
16.999,157,0,171.060,201.570,5.800,0.100,5.801,0.988,16.000
16.999,157,1,874.060,268.430,-4.200,-0.100,4.201,181.364,14.000
16.999,157,2,581.570,177.340,0.100,6.200,6.201,89.076,16.000
16.999,157,3,498.430,828.940,-0.100,-5.800,5.801,269.012,16.000
17.108,158,0,171.640,201.580,5.800,0.100,5.801,0.988,16.000
17.108,158,1,873.640,268.420,-4.200,-0.100,4.201,181.364,14.000
17.108,158,2,581.580,177.960,0.100,6.200,6.201,89.076,16.000
17.108,158,3,498.420,828.360,-0.100,-5.800,5.801,269.012,16.000
17.217,159,0,172.220,201.590,5.800,0.100,5.801,0.988,16.000
17.217,159,1,873.220,268.410,-4.200,-0.100,4.201,181.364,14.000
17.217,159,2,581.590,178.580,0.100,6.200,6.201,89.076,16.000
17.217,159,3,498.410,827.780,-0.100,-5.800,5.801,269.012,16.000
17.324,160,0,172.800,201.600,5.800,0.100,5.801,0.988,16.000
17.324,160,1,872.800,268.400,-4.200,-0.100,4.201,181.364,14.000
17.324,160,2,581.600,179.200,0.100,6.200,6.201,89.076,16.000
17.324,160,3,498.400,827.200,-0.100,-5.800,5.801,269.012,16.000
17.433,161,0,173.380,201.610,5.800,0.100,5.801,0.988,16.000
17.433,161,1,872.380,268.390,-4.200,-0.100,4.201,181.364,14.000
17.433,161,2,581.610,179.820,0.100,6.200,6.201,89.076,16.000
17.433,161,3,498.390,826.620,-0.100,-5.800,5.801,269.012,16.000
17.542,162,0,173.960,201.620,5.800,0.100,5.801,0.988,16.000
17.542,162,1,871.960,268.380,-4.200,-0.100,4.201,181.364,14.000
17.542,162,2,581.620,180.440,0.100,6.200,6.201,89.076,16.000
17.542,162,3,498.380,826.040,-0.100,-5.800,5.801,269.012,16.000
17.652,163,0,174.540,201.630,5.800,0.100,5.801,0.988,16.000
17.652,163,1,871.540,268.370,-4.200,-0.100,4.201,181.364,14.000
17.652,163,2,581.630,181.060,0.100,6.200,6.201,89.076,16.000
17.652,163,3,498.370,825.460,-0.100,-5.800,5.801,269.012,16.000
17.761,164,0,175.120,201.640,5.800,0.100,5.801,0.988,16.000
17.761,164,1,871.120,268.360,-4.200,-0.100,4.201,181.364,14.000
17.761,164,2,581.640,181.680,0.100,6.200,6.201,89.076,16.000
17.761,164,3,498.360,824.880,-0.100,-5.800,5.801,269.012,16.000
17.868,165,0,175.700,201.650,5.800,0.100,5.801,0.988,16.000
17.868,165,1,870.700,268.350,-4.200,-0.100,4.201,181.364,14.000
17.868,165,2,581.650,182.300,0.100,6.200,6.201,89.076,16.000
17.868,165,3,498.350,824.300,-0.100,-5.800,5.801,269.012,16.000
17.976,166,0,176.280,201.660,5.800,0.100,5.801,0.988,16.000
17.976,166,1,870.280,268.340,-4.200,-0.100,4.201,181.364,14.000
17.976,166,2,581.660,182.920,0.100,6.200,6.201,89.076,16.000
17.976,166,3,498.340,823.720,-0.100,-5.800,5.801,269.012,16.000
18.087,167,0,176.860,201.670,5.800,0.100,5.801,0.988,16.000
18.087,167,1,869.860,268.330,-4.200,-0.100,4.201,181.364,14.000
18.087,167,2,581.670,183.540,0.100,6.200,6.201,89.076,16.000
18.087,167,3,498.330,823.140,-0.100,-5.800,5.801,269.012,16.000
18.198,168,0,177.440,201.680,5.800,0.100,5.801,0.988,16.000
18.198,168,1,869.440,268.320,-4.200,-0.100,4.201,181.364,14.000
18.198,168,2,581.680,184.160,0.100,6.200,6.201,89.076,16.000
18.198,168,3,498.320,822.560,-0.100,-5.800,5.801,269.012,16.000
18.306,169,0,178.020,201.690,5.800,0.100,5.801,0.988,16.000
18.306,169,1,869.020,268.310,-4.200,-0.100,4.201,181.364,14.000
18.306,169,2,581.690,184.780,0.100,6.200,6.201,89.076,16.000
18.306,169,3,498.310,821.980,-0.100,-5.800,5.801,269.012,16.000
18.416,170,0,178.600,201.700,5.800,0.100,5.801,0.988,16.000
18.416,170,1,868.600,268.300,-4.200,-0.100,4.201,181.364,14.000
18.416,170,2,581.700,185.400,0.100,6.200,6.201,89.076,16.000
18.416,170,3,498.300,821.400,-0.100,-5.800,5.801,269.012,16.000
18.525,171,0,179.180,201.710,5.800,0.100,5.801,0.988,16.000
18.525,171,1,868.180,268.290,-4.200,-0.100,4.201,181.364,14.000
18.525,171,2,581.710,186.020,0.100,6.200,6.201,89.076,16.000
18.525,171,3,498.290,820.820,-0.100,-5.800,5.801,269.012,16.000
18.635,172,0,179.760,201.720,5.800,0.100,5.801,0.988,16.000
18.635,172,1,867.760,268.280,-4.200,-0.100,4.201,181.364,14.000
18.635,172,2,581.720,186.640,0.100,6.200,6.201,89.076,16.000
18.635,172,3,498.280,820.240,-0.100,-5.800,5.801,269.012,16.000
18.744,173,0,180.340,201.730,5.800,0.100,5.801,0.988,16.000
18.744,173,1,867.340,268.270,-4.200,-0.100,4.201,181.364,14.000
18.744,173,2,581.730,187.260,0.100,6.200,6.201,89.076,16.000
18.744,173,3,498.270,819.660,-0.100,-5.800,5.801,269.012,16.000
18.853,174,0,180.920,201.740,5.800,0.100,5.801,0.988,16.000
18.853,174,1,866.920,268.260,-4.200,-0.100,4.201,181.364,14.000
18.853,174,2,581.740,187.880,0.100,6.200,6.201,89.076,16.000
18.853,174,3,498.260,819.080,-0.100,-5.800,5.801,269.012,16.000
18.962,175,0,181.500,201.750,5.800,0.100,5.801,0.988,16.000
18.962,175,1,866.500,268.250,-4.200,-0.100,4.201,181.364,14.000
18.962,175,2,581.750,188.500,0.100,6.200,6.201,89.076,16.000
18.962,175,3,498.250,818.500,-0.100,-5.800,5.801,269.012,16.000
19.071,176,0,182.080,201.760,5.800,0.100,5.801,0.988,16.000
19.071,176,1,866.080,268.240,-4.200,-0.100,4.201,181.364,14.000
19.071,176,2,581.760,189.120,0.100,6.200,6.201,89.076,16.000
19.071,176,3,498.240,817.920,-0.100,-5.800,5.801,269.012,16.000
19.180,177,0,182.660,201.770,5.800,0.100,5.801,0.988,16.000
19.180,177,1,865.660,268.230,-4.200,-0.100,4.201,181.364,14.000
19.180,177,2,581.770,189.740,0.100,6.200,6.201,89.076,16.000
19.180,177,3,498.230,817.340,-0.100,-5.800,5.801,269.012,16.000
19.289,178,0,183.240,201.780,5.800,0.100,5.801,0.988,16.000
19.289,178,1,865.240,268.220,-4.200,-0.100,4.201,181.364,14.000
19.289,178,2,581.780,190.360,0.100,6.200,6.201,89.076,16.000
19.289,178,3,498.220,816.760,-0.100,-5.800,5.801,269.012,16.000
19.397,179,0,183.820,201.790,5.800,0.100,5.801,0.988,16.000
19.397,179,1,864.820,268.210,-4.200,-0.100,4.201,181.364,14.000
19.397,179,2,581.790,190.980,0.100,6.200,6.201,89.076,16.000
19.397,179,3,498.210,816.180,-0.100,-5.800,5.801,269.012,16.000
19.507,180,0,184.400,201.800,5.800,0.100,5.801,0.988,16.000
19.507,180,1,864.400,268.200,-4.200,-0.100,4.201,181.364,14.000
19.507,180,2,581.800,191.600,0.100,6.200,6.201,89.076,16.000
19.507,180,3,498.200,815.600,-0.100,-5.800,5.801,269.012,16.000
19.617,181,0,184.980,201.810,5.800,0.100,5.801,0.988,16.000
19.617,181,1,863.980,268.190,-4.200,-0.100,4.201,181.364,14.000
19.617,181,2,581.810,192.220,0.100,6.200,6.201,89.076,16.000
19.617,181,3,498.190,815.020,-0.100,-5.800,5.801,269.012,16.000
19.726,182,0,185.560,201.820,5.800,0.100,5.801,0.988,16.000
19.726,182,1,863.560,268.180,-4.200,-0.100,4.201,181.364,14.000
19.726,182,2,581.820,192.840,0.100,6.200,6.201,89.076,16.000
19.726,182,3,498.180,814.440,-0.100,-5.800,5.801,269.012,16.000
19.833,183,0,186.140,201.830,5.800,0.100,5.801,0.988,16.000
19.833,183,1,863.140,268.170,-4.200,-0.100,4.201,181.364,14.000
19.833,183,2,581.830,193.460,0.100,6.200,6.201,89.076,16.000
19.833,183,3,498.170,813.860,-0.100,-5.800,5.801,269.012,16.000
19.943,184,0,186.720,201.840,5.800,0.100,5.801,0.988,16.000
19.943,184,1,862.720,268.160,-4.200,-0.100,4.201,181.364,14.000
19.943,184,2,581.840,194.080,0.100,6.200,6.201,89.076,16.000
19.943,184,3,498.160,813.280,-0.100,-5.800,5.801,269.012,16.000
